reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,userLang,app_id
b407a32a-e1be-49df-a69e-8dee112034ee,Sristy Raghav,https://play-lh.googleusercontent.com/a/ACg8ocIXlsvHPBXvgLueogoVM6ADL98lG-N_EASbpnhWbVin=mo,Sristy ragh,5,0,2.23.18.79,2023-09-19 14:59:55,,,2.23.18.79,JP,com.whatsapp
0fea4437-c423-4b7f-8333-77e749b11ee9,Sawmaung Cho,https://play-lh.googleusercontent.com/a-/ALV-UjWXVMapwcAEVSuHgQVnd7K7l67FwbIzptvUVnv8GyTByQ,Sawcho,5,0,,2023-09-19 14:54:34,,,,JP,com.facebook.orca
43e1a165-73d6-426b-8ebc-f1867baaf736,Notfoundface,https://play-lh.googleusercontent.com/a-/ALV-UjWKQcg5GKq4uj_fFTjwzcm5jsN8MZ2F6I6PNl0-p0ie1_k,"A quanto mi sembra telegram non riceve le mie segnalazioni, Il menefreghismo sta continuando a espandere sempre di più.",1,0,,2023-09-18 20:05:45,,,,IT,org.telegram.messenger
c6fe5bc5-1b14-4d1f-b223-0843bc70b8d8,Chhotu Win,https://play-lh.googleusercontent.com/a/ACg8ocKs9iCxhbhpsj4iyUQHGylAFMwPy4Z1DeDCkGyNlSt4=mo,ujmumuu.ymyuuim I jmo,3,0,,2023-09-19 12:23:40,,,,JP,com.snapchat.android
a666152d-6f55-4887-a4d1-8c67ac1122b1,Sherly Choudhary,https://play-lh.googleusercontent.com/a-/ALV-UjWZarxSq5crM1L2tHkf2heGnV8my7y4bi9519dsegVB5ow,Worst experience ever...,1,0,10.0.8,2023-09-19 11:45:54,,,10.0.8,JP,org.telegram.messenger
788d481a-cacd-4730-a100-10f285fd4b10,Poiu Poiu,https://play-lh.googleusercontent.com/a/ACg8ocJPT6DyYcZZZZrgbYnTv3U7OSd3A_7GCX_i3tGqjOrk=mo,Mi al mi ha aiutata ad esprimere sentimenti damore adooooroooooooo e poi quelle faccie buffe e bene 5 stelline oggi bang piu piu,5,0,12.46.0.51,2023-08-09 13:46:31,,,12.46.0.51,IT,com.snapchat.android
e3f27d52-de6c-40aa-9d2d-42e18a96e58e,Reinhard Schurte,https://play-lh.googleusercontent.com/a-/ALV-UjVShtwjohjl_E2po49ptOqoR3T_WVG8pDNtf04kwEucAf1A,Super,5,0,20.2.3.0,2023-06-11 13:48:37,,,20.2.3.0,DE,com.viber.voip
4d0dc6d5-1946-4fb1-b3b1-b7969abaebb7,Gian Maria Turi,https://play-lh.googleusercontent.com/a-/ALV-UjX2U1AKAxYzG2EWCni_6IyFuw_d-cVQxJRva9VnjiiL9LyN,"Good app. Not great esthetically but with nice functions, like modify text.",4,0,20.3.1.0,2023-06-20 18:19:31,Hello and thank you for sharing your thoughts. We will pass your feedback to the relevant team for further consideration.,2023-06-20 18:25:50,20.3.1.0,IT,com.viber.voip
7237ed11-05f7-47a4-8833-e3be44431951,Gio Sperla,https://play-lh.googleusercontent.com/a/ACg8ocL6s3MuqD4fiGbUMz3-NcISvNHUk8q99qOzfLZbsDkC=mo,Non voglio fare niente. Viber non lo uso quasi più. Prima parlavo con una ucraina di Odessa. Ora lei sta qui in Italia con me e parliamo a voce.,3,2,20.8.1.0,2023-09-09 12:57:09,,,20.8.1.0,IT,com.viber.voip
7a11ef82-a135-4203-afb4-169862e5bb97,Felix Eilers,https://play-lh.googleusercontent.com/a/ACg8ocILgcSbv9Qq0kLpYPreAUechbrAnh3BaThxClPZ-RjVjg=mo,"Einfach hammer die App, dank ihr hab ich gelernt, dass Tibet nur 3 Kilometer entfernt ist und Japan auch gerade einmal 11, einfach toll.",3,4,5.1,2022-04-16 23:21:56,,,5.1,DE,com.tencent.mm
4c7a8158-177d-4a84-9626-fe86dd8429b5,Smiley Naresh,https://play-lh.googleusercontent.com/a/ACg8ocLfjp_thy_oAla-aYUuf9BDIIVnaSsnTsL645eGdaxs=mo,122256I,3,0,12.16.0.28,2023-09-19 13:34:35,,,12.16.0.28,JP,com.snapchat.android
8c848d8a-948e-4a47-a90f-3369128a6df9,Wafa Sa3dawi,https://play-lh.googleusercontent.com/a/ACg8ocJxXJHP8vDZgJTqXMvqdRoNYvloez220qnRquabckc_=mo,❤❤❤,4,0,12.51.0.62,2023-09-18 02:30:18,,,12.51.0.62,FR,com.snapchat.android
6d245602-2f20-4f0b-962f-7ab586b876dd,as ia,https://play-lh.googleusercontent.com/a/ACg8ocJbLNpeeKz9NM6LAZcd5Q7bi7G1lv1ZpNdgb81uyN0M=mo,💩💩💩,1,0,,2023-09-19 01:47:53,,,, EN,com.tencent.mm
9c5248d9-69a1-4aa7-b731-d6c6318cdd02,Barbara Perrone,https://play-lh.googleusercontent.com/a/ACg8ocJMLrNU1-ZER9n-n4ZHTRHtBEqMAllJnNPJFbwbCDuP=mo,Ottimo poter modificare testo !,5,0,20.2.3.0,2023-06-16 03:19:48,,,20.2.3.0,IT,com.viber.voip
c2b5d75b-b7ce-4352-a71d-13282cae95a9,Oleg Grati,https://play-lh.googleusercontent.com/a/ACg8ocKsYLeVgOBis99IoGDxefuw_8srvmctKW84XjOl0q8E=mo,Ti eri tfrtrr,5,1,20.2.3.0,2023-06-14 20:03:30,,,20.2.3.0,IT,com.viber.voip
3f4d72ec-123d-4ae3-a82d-1a61dcf734e3,Rofy Az,https://play-lh.googleusercontent.com/a-/ALV-UjU0gBAY0ihvrfkLzrVgvjTw1rNmzpIKTDM64sAxshx5NNc,now how to mute stories?,3,0,10.0.8,2023-09-19 14:37:57,,,10.0.8, EN,org.telegram.messenger
c7406d60-e7dc-46c7-b88b-7fadf29fca28,Ghada Wafa,https://play-lh.googleusercontent.com/a/ACg8ocL2wIwsZEtO8V9fkGRK-anD5jugNvg_ZKzYBmZU15oJ=mo,E molto bello,5,0,416.0.0.9.76,2023-09-15 17:25:11,,,416.0.0.9.76,IT,com.facebook.orca
7bde85a4-19f0-47a3-b09e-0035348b308a,anna jane lori,https://play-lh.googleusercontent.com/a-/ALV-UjVATQh70zo7SAAXy_RcbX8w_xPAm_sNQfThEiMjlGSzMgw,Ma perché io non vedo gli aggiornamenti ma solo gli stati?,3,1,2.23.18.79,2023-09-18 15:37:18,,,2.23.18.79,IT,com.whatsapp
7862f916-5b9d-46cf-8683-cdbdfef6f6a1,gerald mandin,https://play-lh.googleusercontent.com/a-/ALV-UjUE6IBny87GaVB2xFQCzxNKB0FsLeRRjmSpFBnLH2Z7qSw,Problème. Impossible d envoyer des messages sur mon messenger Facebook,4,0,426.0.0.27.102,2023-09-17 23:21:02,,,426.0.0.27.102,FR,com.facebook.orca
fedb840f-e4ba-4c3a-bb74-ad52e63578e5,phil Ammermann,https://play-lh.googleusercontent.com/a-/ALV-UjWpCjR10ilWDO7HpH3-hox7vz44xIHDH2dFm4gmAfJxq2s,Die App ist sehr gut,5,0,10.0.4,2023-08-27 10:05:55,,,10.0.4,DE,org.telegram.messenger
627897fd-a99b-4bed-b9e2-b7546c8207d0,Munna Madkami,https://play-lh.googleusercontent.com/a/ACg8ocLBHtpadyUSHEnCsuCy6YjdNIKUwXqwYa7cN1et2_vR=mo,Optional,5,0,10.0.8,2023-09-19 13:59:18,,,10.0.8,JP,org.telegram.messenger
5a754853-d3ac-4701-a74b-5206c90ab970,Thiri Win,https://play-lh.googleusercontent.com/a/ACg8ocJy1Ls3Z4ieUK3HCLwfA4avkIGQFORZdzAgNP9izZsp=mo,သုံးရတာအစဥ်ပြေပါတယ်,5,0,,2023-09-19 10:19:14,,,,JP,com.viber.voip
ca7a8857-fb41-4598-bea4-e754d5e7cb0c,Aleksandar Kostic,https://play-lh.googleusercontent.com/a-/ALV-UjU7boxwG2FIOTwNxjNEBbShC_8z8tlHOLfEnkiQ4eu8OxM,Das ist eine chinesische Spionage Software! Ich empfehle allem NIE es zu benutzen!,1,2,,2022-07-07 21:00:28,,,,DE,com.tencent.mm
1704160f-82a4-4fb0-9f3b-c7b551452325,Sandy Rasant,https://play-lh.googleusercontent.com/a-/ALV-UjXXXY18bmhvDgQYNnkz2fn8TXylgSus8TrbpgTJpOxrSw,"Es gab ein neues Update. Gefällt mir nicht mehr, dass nun Kursiv, unterstrichen und Fett weg ist. Habe diese Optionen sehr gern genutzt. Schade 😔 Ansonsten nach wie vor toll 👏🏻 Update 13.09.'23 Alles wieder so, wie ich es gern genutzt habe 💃🏼",5,0,10.0.6,2023-09-14 21:13:48,,,10.0.6,DE,org.telegram.messenger
0a08bf2d-fb1e-4da6-8941-1062f0e95eda,daniel chirwa,https://play-lh.googleusercontent.com/a-/ALV-UjUFGiTkfp4kskr2-QHg7PIrTvPVz0cOQf-tyPZJuj-DfA,Nice app,5,0,10.0.2,2023-09-19 13:48:55,,,10.0.2, EN,org.telegram.messenger
662b40e9-e7a5-43c9-8a2b-538eeaa6346d,arjane Koruko,https://play-lh.googleusercontent.com/a/ACg8ocIJI0OZUDVBs4x8cpMGPdzqP7ahuXI06Lv-IcR0b-xL=mo,Messenger lite is better coz you can send files in it...,1,0,414.0.0.17.61,2023-09-19 14:27:27,,,414.0.0.17.61, EN,com.facebook.orca
12a59d65-5ffd-4302-9133-99da97923e11,Hanieh 613,https://play-lh.googleusercontent.com/a/ACg8ocJkFu4Zh0KRDIt2kGZPWxvIAa1o_3AR23c0d9kdHKLH=mo,میگه که به 500 تا کانال و گروه عضو هستی و به سقف مجاز رسیدی ولی اینطور نیست و هیچ کانال و گروهی ندارم که عضو باشم توش لطفا بررسی کنید و بگید چیکار باید کرد ممنون!,3,0,10.0.8,2023-09-19 13:22:29,,,10.0.8, EN,org.telegram.messenger
612f25f7-47eb-4117-a0c9-829bb0a5f19f,Volahanta Henriette,https://play-lh.googleusercontent.com/a-/ALV-UjX6YoImCcgP_7fp2td1XBDzTADWp4UV0p5bFR_E2T_-yg,Je vraiment magnifique Viber tout façon j'aime beaucoup ça c'est super l'application j'aime c'est mieux 👍😘😃,5,0,20.7.0.0,2023-09-06 08:59:37,,,20.7.0.0,FR,com.viber.voip
0e0eae0e-9baf-4a25-814d-70831c82556d,Berlyn Oracion,https://play-lh.googleusercontent.com/a/ACg8ocJ5cNfNrtv_UVNu-d_ygXJqFe1DzlpMeq75QySKnOfZ=mo,Good,5,0,426.0.0.27.102,2023-09-19 14:28:18,,,426.0.0.27.102, EN,com.facebook.orca
37099bd3-514e-4f8f-951a-db9fbe074068,Ma. Fe Solis,https://play-lh.googleusercontent.com/a/ACg8ocIYsbSHwU12-MLNgtZndZO7RzzkpxeY2JRs_eMEpPtK=mo,Nice,5,0,426.0.0.27.102,2023-09-19 13:34:35,,,426.0.0.27.102, EN,com.facebook.orca
8fbd879f-4d18-4bed-85bc-23129db757ba,MD. Bayazid Hossain,https://play-lh.googleusercontent.com/a/ACg8ocLhMoXxLbpZYbVrSAwfw_rcJmsSuLmrgacpxtSLP7sK=mo,This app just wow,5,0,412.0.0.15.69,2023-09-19 14:24:03,,,412.0.0.15.69, EN,com.facebook.orca
323d1877-9781-489b-873d-56e482ab0c78,Giuseppina Cantoia,https://play-lh.googleusercontent.com/a/ACg8ocLMe2yV72GeC0Pj1RQzRHieAErp1GV4TjbGo0Kf2Wjq=mo,mi piace,5,0,425.0.0.29.109,2023-09-14 17:44:28,,,425.0.0.29.109,IT,com.facebook.orca
eb5e4c8a-2c48-49d8-818e-cb750e1d7649,Pietro,https://play-lh.googleusercontent.com/a-/ALV-UjVHbLl2VYMhSPCKbWov8MMemnFe1tICJ4xv4RUKd8JvyYaX,Dark Mode,1,2,11.71.1.39,2023-09-14 09:37:05,,,11.71.1.39,DE,com.snapchat.android
704343a8-bb40-46e5-b1e9-913fd19be7b9,Vrushali Mahalle,https://play-lh.googleusercontent.com/a-/ALV-UjVDl6OxwNpLxsvDomSO5F4r2DzeoPx3QZQecI2bl6zGOQI,Excellent 😍,5,0,12.51.0.62,2023-09-19 14:31:14,,,12.51.0.62,JP,com.snapchat.android
941ceb9c-bdc6-4b29-a386-0566883f99fe,Jun Noya,https://play-lh.googleusercontent.com/a/ACg8ocIeQWj9ekWUUMZxvSt33KHzx4YNp2HiNoPQI2AAKHMQ=mo,Ok,5,0,410.0.0.17.85,2023-09-19 12:46:49,,,410.0.0.17.85,JP,com.facebook.orca
5be58948-5b66-4f16-b67b-1bb8bd05dee8,Annett Heinzig,https://play-lh.googleusercontent.com/a/ACg8ocJ9BS_2FnztnQzG7kKQc6vUZkXX-uyC8-ugqHdzqkA0sqI=mo,"Seit dem Update furchtbar. Videotelefonie bricht nach 30 Minuten ab und ständig diese Meldung "" Verbindung ist schlecht"".",1,5,2.23.18.79,2023-09-18 10:05:13,,,2.23.18.79,DE,com.whatsapp
a693952b-f33c-44cf-a047-d227f6feecac,Jessica Inry,https://play-lh.googleusercontent.com/a-/ALV-UjXue63kUq16SsPaITDPklajYbb2G_chwr1W1RQWLKQFueg,Very good,5,0,,2023-09-19 12:32:13,,,, EN,org.telegram.messenger
bd27bbad-a500-42d4-8300-41d7ea0c439f,ccomin,https://play-lh.googleusercontent.com/a-/ALV-UjWrpKyDMK027iLEQrHALcnWZHkz5iJ_itahnnQenEt1Uw,"Peux plus supprimer des personnes, les petits points ne réagit plus, c'est chelou 😕",2,0,12.51.0.62,2023-09-18 07:39:45,,,12.51.0.62,FR,com.snapchat.android
d34c7843-320e-4f4c-aa2b-95e8e2fd0f59,Ganna Samoylenko,https://play-lh.googleusercontent.com/a-/ALV-UjWoITSVEAUIpgup70doJQF42b7QnZNWG6ZS-QGvE9Xg-o4,Easy to use and communicate with friends. Good for calls too. Free :-)),5,0,20.9.2.0,2023-09-18 17:52:21,,,20.9.2.0, EN,com.viber.voip
4b98c346-dc20-4ab2-87e6-2bba565d112b,Rim chham,https://play-lh.googleusercontent.com/a-/ALV-UjVeDdCT_rafW58ykJF0bqJ2aMZYM04R43C_ZJUGs_T3rtU,Good appli,4,0,,2023-05-11 15:17:57,,,,FR,com.tencent.mm
593a28d5-cbb8-418c-9fce-dd8357b1d572,Emmanuel Leandre,https://play-lh.googleusercontent.com/a-/ALV-UjUrBqWIy2SJB1N05daAnZReo4gjgLaPzqSxyi4IdIsOPQ,What's app is a confidential Application,5,1,2.23.18.79,2023-09-19 09:23:35,,,2.23.18.79,JP,com.whatsapp
de309e37-8fda-4b9f-b30c-8886bdd7e231,Catalin Nicolae Petre,https://play-lh.googleusercontent.com/a-/ALV-UjVZ6r5yp1CA7fGHIYzkpCxUjRt_dPizuMZjEqbFtava9Q,Top premium class.,5,0,426.0.0.27.102,2023-09-19 13:14:33,,,426.0.0.27.102, EN,com.facebook.orca
dcee89a0-3fc5-4a78-a4d2-663b08e31ab3,Lydia Bat Yahuah,https://play-lh.googleusercontent.com/a/ACg8ocLxMUmR8vZO5Dm-UdzVf73J_yRTQEWfQ0iduO6ytc7Alg=mo,"Schrecklich diese Kanäle, die man nicht löschen oder ausschalten kann!",1,24,2.23.18.79,2023-09-18 15:09:57,,,2.23.18.79,DE,com.whatsapp
d3d45f36-6e1b-4f49-a61b-748ec80f5f6a,John Kerri,https://play-lh.googleusercontent.com/a-/ALV-UjUqZPblZk562nzq3_e_4FTybBR5dQeQJvnM9ToG5nVDaag,C'est très bonne application,5,0,20.8.1.0,2023-09-01 18:45:48,,,20.8.1.0,FR,com.viber.voip
aaa9e9e9-d5fd-4a61-8071-25942e7b407e,Bilal Kedir Kedir Tesso,https://play-lh.googleusercontent.com/a/ACg8ocKCpQOp0KsqLsaBpvCoq5rqNuCN4ODt0ORBVsTnzGXK=mo,ir is smart application.,5,0,10.0.8,2023-09-19 10:47:47,,,10.0.8,JP,org.telegram.messenger
53386bf9-0d66-499f-b12f-1e10fc52dc02,Geta Gurau,https://play-lh.googleusercontent.com/a-/ALV-UjVXDkXxTiFtA3v4Q0Ym2XNwNYjxcqp01MYjlaSoPxdgrhU,Spero che quando elimini ľ account i messaggi vengano eliminati per la persona e per Snapchat,2,0,,2023-08-08 19:40:45,,,,IT,com.snapchat.android
1b9e2e0b-d226-4f43-8546-5a79f1e2e97d,jas singh,https://play-lh.googleusercontent.com/a-/ALV-UjUVyWMjhb2RWAYceSrg_d0gquN_p42WEhu_EiEJHutGg3g,Belissima,5,0,12.45.0.55,2023-08-12 15:13:42,,,12.45.0.55,IT,com.snapchat.android
d584afe2-95f3-40ab-8e68-43053f21e605,med koneni,https://play-lh.googleusercontent.com/a-/ALV-UjUEuonh5SSjmp4l88h-BnMpN8QliElw8P1dNfmLo3-CSo4,Gooood,3,0,16.4.7.2,2023-09-13 14:51:10,,,16.4.7.2,FR,com.viber.voip
98883340-17bb-48fa-bfea-f8fa7adaf43f,Rahul Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjVuij1_aJi3sRjgoCbYIIkk5NmTu8FxrDjsBFRiHXr9Ggw,Wa isi dt,4,0,12.51.0.62,2023-09-19 14:57:11,,,12.51.0.62, EN,com.snapchat.android
595140c5-afd3-44ff-86ab-7ff919502a43,Sujil Pumah,https://play-lh.googleusercontent.com/a-/ALV-UjW3G4oK70gqxY0XxlyvfC8nEnke01ezmlrBbWNlMg2JNQ,Nice,5,0,,2023-09-19 14:59:41,,,,JP,com.facebook.orca
091224da-df43-46a8-b8c0-09ef7073184e,Baggio AHIAKPOR,https://play-lh.googleusercontent.com/a-/ALV-UjUEMbyxc2fZrEcPDXeZ5vyjPdos-tjQiH2Ttupvpx0IeQ,impossible d'installer,5,0,12.51.0.62,2023-09-19 11:16:23,,,12.51.0.62,FR,com.snapchat.android
bc88cd3b-081a-43f8-aec4-f2b00c5353f0,LukaR67,https://play-lh.googleusercontent.com/a-/ALV-UjUCvSpkSrrf_IsF0O4DZwD695qWeut5q-XljDX9kdBhPGWo,"Schifo, ultimamente è peggiorata",1,0,423.0.0.25.113,2023-09-06 11:31:25,,,423.0.0.25.113,IT,com.facebook.orca
ddabb40a-28a6-4907-8be7-affa68341921,Francesca Ptlla,https://play-lh.googleusercontent.com/a-/ALV-UjXrok6gvO3BP-qrkn8rGPkc7oum0gNvoyhoqXtgTEaWuod0,"È una chat che non ha granché,mi spiace.",2,0,12.51.0.62,2023-09-15 16:41:55,,,12.51.0.62,IT,com.snapchat.android
8aea22e1-e210-46ac-9e53-f23936015761,Stefan „FürstPücklerArt“,https://play-lh.googleusercontent.com/a-/ALV-UjXZ06hHS8fPVhJhGtScGMgH2LiJP8GArv9XLn95SA9ujVyX,Eine absolut gelungene WhatsApp Alternative,5,0,,2022-04-23 17:27:37,,,,DE,com.tencent.mm
18a690eb-5558-41ba-8940-09f1e2fc43fd,Gheorghe Stratulat,https://play-lh.googleusercontent.com/a/ACg8ocKa3vZZN5_yTm45JOyQjMRVIH7fJbolQHonvuuIsGCS=mo,Ottima!,5,0,19.5.4.0,2023-03-03 14:44:46,,,19.5.4.0,IT,com.viber.voip
690c3922-4cc6-4eca-be19-cae4eac8ff87,Ahmed Hammouda,https://play-lh.googleusercontent.com/a/ACg8ocLG9bdLSLQkpfaRu_PSiAHQTQnSM_b36ukSkWPpTuc=mo,👏👏👏👏👏👍👍👍👍👍👍,5,0,,2023-09-18 09:34:45,,,,FR,com.facebook.orca
04777058-b304-4bc1-9138-95a3b1bc5e05,jia jiun Than,https://play-lh.googleusercontent.com/a/ACg8ocJkl36DWCtI0d_DGBWmT0lXgsOIOwaS2rFm0wxznxAU=mo,Samsung fold z3 can't support,1,0,8.0.37,2023-09-16 10:49:55,,,8.0.37,JP,com.tencent.mm
0c86e777-22e9-4124-8b21-3d3b6f8aceac,King San Lee,https://play-lh.googleusercontent.com/a/ACg8ocLIW61Nq1V1yPxqSckLK3x-xD2rLTHUkkIzkCFgbbsY=mo,2.5gb on phone Haha ridiculous,2,0,7.0.21,2023-09-16 05:33:53,,,7.0.21,JP,com.tencent.mm
2e5a393c-9ee8-4940-b1e7-7f6f7492da22,Ssegiriya Majjidu,https://play-lh.googleusercontent.com/a/ACg8ocLkiZTIb8IErzWhr5fVDjMHFHfdCVqdhIzazweH7INB=mo,Majjidu ssegriya,5,0,2.23.18.79,2023-09-18 17:37:48,,,2.23.18.79,JP,com.whatsapp
32d0d041-ac3a-4f25-a04f-23eafaddd37c,JOSE CARREON,https://play-lh.googleusercontent.com/a-/ALV-UjWE0SbVvUeN2HknvrBy5VA52r-KF9eKk2H_j2bZ0r5eKQ,The apps are good,5,0,8.0.37,2023-09-12 01:34:21,,,8.0.37,JP,com.tencent.mm
40429c18-dad8-4d45-8e25-109a43636bb2,Marco Centro,https://play-lh.googleusercontent.com/a/ACg8ocKfePCD1gVOgRL7UglcDfaH6qVYXwFcj69RGhVz4Q2Z=mo,Funziona bene,4,1,20.4.3.0,2023-07-18 08:29:37,,,20.4.3.0,IT,com.viber.voip
84073775-85e3-4976-a335-5c1953ec7e81,Rafi Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocK1kOfVnGUjA07uFBmtG-N_9vqZ0KGf1BPCbpLk7sBb=mo,It's a super cool aap and very like it,4,0,,2023-09-19 12:44:19,,,,JP,com.snapchat.android
f645c138-8822-4e40-81b7-1b699af7fa1d,Imron Rosyadi,https://play-lh.googleusercontent.com/a-/ALV-UjWM6G5RB9Y0YLeQ5sM920Ke6W8uvqUx4HaJ2fa4l_Ofjdw,VERY GOOD,5,0,10.0.8,2023-09-19 08:21:46,,,10.0.8,JP,org.telegram.messenger
68bbba6b-55a0-4213-89d6-3b1df537b697,Moad Sassi,https://play-lh.googleusercontent.com/a/ACg8ocL2ppe_VEaaEzQtOwVJ936NrOjUMLXfK1Gv_SLyVXK2=mo,Bon expérience,5,0,12.51.0.62,2023-09-19 04:52:01,,,12.51.0.62,FR,com.snapchat.android
3b6259a0-4b6d-4379-94b8-93f75d2b7732,Jolie Damai,https://play-lh.googleusercontent.com/a-/ALV-UjXVhPfklxuzmJpMK6NKELpy55YW25KCt9WmTD89a_LDTfk,"Nicht empfehlenswert. Man hat hier kein Support. Bei Problemen seid ihr auf euch gestellt. Ihr könnt ohne Grund gebannt werden von Telegramm. Und wenn ihr Hilfe wollt bekommt ihr sie nicht. Es gibt zwar freiwillige Helfer,die aber sind nutzlos da ihr bei Problemen manchmal mehr Als 4~5 Tage keine Antwort erhaltet. Und es gibt keinen Schutz gegen Pornografie/Drogen/Waffen Verkauf. Und es gibt keinen Schutz gegen Bann willkür. Das heißt Leute,die dich net mögen sorgen dafür das du gebannt wirst.",1,1,10.0.5,2023-09-08 12:31:25,,,10.0.5,DE,org.telegram.messenger
48b4544a-364e-416a-a5c7-b399541e9e65,Denise Jakoby,https://play-lh.googleusercontent.com/a/ACg8ocILUWaCvk4LiXUjWitnumXl_paMCUykQQDTB-O9D6VTNw=mo,"Seit dem letzten Update , lässt sich die App nicht mehr öffnen! Das ist sehr schade! Die App reagiert nicht! Bitte schnellst möglich beheben, sonst muss ich , mich nach einer anderen App umsehen! Danke! Das man ,wenn man die Chats öffnet, oben das Bild neben dem Zuletzt online nicht mehr sieht gefällt mir auch nicht! Und man kann , das Profil Bild , auch leider nicht vergrößern! Die Online Zeitstempel sind nicht zeitnah!",2,52,20.7.0.0,2023-08-15 19:53:06,,,20.7.0.0,DE,com.viber.voip
480fe2b4-8f65-4d20-9633-0a2ef6af37d9,Mark W,https://play-lh.googleusercontent.com/a-/ALV-UjVTp_saQ2i5EQGqugUqwB_SYRJ5u0pm6TIs7EdS3pCBxOU,Does not connect,1,1,,2023-09-16 15:44:01,,,,JP,com.tencent.mm
45830c26-bd88-4525-823e-42b1cedbc463,Anthony Soudet,https://play-lh.googleusercontent.com/a-/ALV-UjUbOgSwIunz5XreVAh4zcFAuNNSAXypJ83BgHwBWtc9O93p,L'envoi de vidéo est à revoir. Très long et très bugge,5,4,9.6.7,2023-09-17 13:33:20,,,9.6.7,FR,org.telegram.messenger
134b1fe2-5c8c-45f0-9e40-c0ffc370d90a,Aliou Mohamadou,https://play-lh.googleusercontent.com/a-/ALV-UjW4WbkNzSrawNogNEGjt9sPv825B6Hdz0EhLn_8yaR5aA,Good,3,0,6.2.0,2023-09-17 11:21:02,,,6.2.0,FR,org.telegram.messenger
efcdcb93-30e8-4b34-a1e9-b52b01eb83cc,"Fridolin, der Fridofant Fridofant",https://play-lh.googleusercontent.com/a-/ALV-UjWEeEIVKi360KRI_EWjTpk7YLTNlGIsrjg9SCDeCRjqwYI,"Schade, ein Zwangsupdate das zu Negativ - Bewertungen führt. Das der Status aus der oberen Leiste verschwunden ist, macht die Nutzung nur sehr unständlich. Wer sucht, findet die Funktion unter ""Kanäle"" erst nach mehrmaligen Versuchen wieder. Die überflüssige Funktion ""Kanäle"" ist nicht vernünftig zu nutzen. Schade, ein an sich guter Messenger wird so zum Schlechtesten am Markt. Auch hat WhatsApp die Datenschutzproblematik immer noch nicht gelöst. Ich rate zur Nutzung von Alternativen.",1,15,2.23.18.79,2023-09-18 16:46:36,,,2.23.18.79,DE,com.whatsapp
0fce0e01-0db5-4ccb-b4e3-b429284b85b1,Rene Nze,https://play-lh.googleusercontent.com/a/ACg8ocLEr3cq93sC-YwwktyVrLQl7wyz4UERCGOJdhVbI2Q2=mo,"Qui a pensé que l'onglet ""chaîne"" serait une bonne idée, ça prend bien trop de place et on ne peut pas le cacher, jusqu'à la dernière maj c'était du tout bon et là...",2,4,2.23.18.79,2023-09-18 11:05:30,,,2.23.18.79,FR,com.whatsapp
8e13d658-f395-4f5c-90f4-5cb2717d60a9,Faton Tërstena,https://play-lh.googleusercontent.com/a-/ALV-UjVb8K6CXOAV-sg-SAi0CicYnYGgNr8YJVJ9FhG2BfoquG0,Hallo ich bekomme kein Code per Sms,2,0,20.2.3.0,2023-06-12 19:57:05,,,20.2.3.0,DE,com.viber.voip
67ed9ad9-17f9-4508-a1c3-ae1ff20d1156,Laurence Jund,https://play-lh.googleusercontent.com/a-/ALV-UjWf1BjylULgBrm8wRaFqOlIoTTsaS03gFpV-b7Xq3_1sQ,Génial Viber 😊😉,5,0,20.8.1.0,2023-09-08 22:13:35,,,20.8.1.0,FR,com.viber.voip
ca43d83e-dc18-4384-bc96-51f9bcc16130,franco d'auria,https://play-lh.googleusercontent.com/a/ACg8ocJuOQ0i_Bdg5CduB3YEN5u0C80gpz0mdri1quGU614s=mo,Con viber ho tutto ciò che serve per interagire con la mia famiglia ed amici,5,0,20.2.3.0,2023-06-11 14:18:40,,,20.2.3.0,IT,com.viber.voip
6cce71dc-7b24-4cd0-af0a-d22f2277e844,panchanana Karjee,https://play-lh.googleusercontent.com/a/ACg8ocIazZmdJ0z-Tarfxh3ig8Uz_mDycrDa1jSTFPjBg74y=mo,Lb O,4,0,12.51.0.62,2023-09-19 13:16:28,,,12.51.0.62, EN,com.snapchat.android
a88cc1b0-569f-4221-994e-14c603a0be85,Md Roshidul,https://play-lh.googleusercontent.com/a-/ALV-UjWTWoFDhkNV2pHDrCU292E52PBLOxdmJZfE9O9KVZTs84o,Good,5,0,,2023-09-19 10:51:57,,,,JP,com.viber.voip
59ae8af1-9cee-466c-bcfb-416c60cee8f5,Azubuike Nnagozie,https://play-lh.googleusercontent.com/a/ACg8ocKXTy2tFXIUH4lNK8ZkL0yjUKJ7gM1Owqiq2YSvFvfF=mo,It cool,5,1,2.23.12.78,2023-09-18 17:52:30,,,2.23.12.78,JP,com.whatsapp
bf36368c-3f99-4fd3-8242-c65a8da10349,Sou Sou,https://play-lh.googleusercontent.com/a-/ALV-UjWEDZAT2aqy-2Ggls35Pa0HRwwDBYiXgiSIgtK6KKw0sw,"He banned all my numbers , he destroyed my trade , I losed my clients and my money",1,0,,2023-09-18 17:11:09,,,,FR,org.telegram.messenger
